transaction_id,date_of_payment,customer_id,employee_id,amount,type
2653,2021-01-03 17:05:24.641886,1923,98,4170,cash
2654,2023-12-18 14:38:43.079175,1932,22,12750,cash
2655,2022-07-01 14:11:52.763343,1422,20,16230,cash
2656,2020-04-12 17:39:33.476338,723,69,17270,visa
2657,2022-01-26 00:24:16.014371,934,21,15160,visa
2658,2022-07-31 03:45:49.499404,1550,82,28140,applepay
2659,2022-01-12 21:41:03.530462,426,83,24390,visa
2660,2021-08-09 21:40:47.010678,43,37,4870,applepay
2661,2021-04-20 19:57:23.667499,1383,87,15430,applepay
2662,2021-03-05 16:07:41.504354,1755,77,25000,cash
2663,2021-09-20 22:17:17.626764,1824,2,18500,applepay
2664,2022-09-17 20:35:03.124924,1583,5,27440,applepay
2665,2020-05-29 17:07:46.095103,331,73,25230,cash
2666,2022-12-01 05:19:53.862596,1323,70,19850,cash
2667,2021-03-19 22:42:21.746475,1343,34,10900,visa
2668,2023-03-14 21:21:34.663727,256,52,27780,applepay
2669,2023-09-20 13:27:03.998477,395,76,10540,cash
2670,2023-09-17 14:37:09.411710,1162,81,8610,mastercard
2671,2023-10-19 05:34:13.119131,1394,63,26000,mastercard
2672,2022-10-21 05:35:22.342910,226,63,19830,mastercard
2673,2020-05-17 16:31:01.788243,1389,74,3360,cash
2674,2021-11-23 19:38:35.907919,1481,2,15220,mastercard
2675,2023-11-28 20:33:51.445620,1897,40,28660,visa
2676,2023-05-14 04:20:13.713491,20,73,20190,applepay
2677,2023-04-02 09:51:02.731624,1049,23,5130,cash
2678,2020-04-12 11:26:11.314497,1021,49,18370,applepay
2679,2020-12-02 10:54:50.953991,1455,17,3420,cash
2680,2022-09-07 03:08:25.300816,370,22,3780,cash
2681,2020-03-20 05:24:14.023298,1566,11,210,applepay
2682,2022-04-04 05:09:49.225391,1160,24,26240,visa
2683,2023-05-06 18:03:32.895213,1576,41,20190,mastercard
2684,2021-08-13 11:16:31.359229,740,91,22240,applepay
2685,2022-05-17 02:30:59.870365,1704,39,20350,visa
2686,2023-02-06 11:57:05.215286,1804,57,8630,cash
2687,2023-03-20 06:51:35.762208,660,63,22430,cash
2688,2022-10-12 16:41:58.755350,1876,89,29890,visa
2689,2020-04-22 07:38:24.791630,876,49,26830,visa
2690,2023-08-12 00:39:15.966230,1913,20,11450,cash
2691,2023-09-23 23:08:56.472511,631,72,24820,cash
2692,2023-02-18 06:23:33.234677,139,18,13050,cash
2693,2021-01-16 03:13:07.373060,166,75,1870,cash
2694,2022-04-14 08:34:54.513911,71,20,10390,mastercard
2695,2023-12-11 07:14:25.670039,1397,66,17950,visa
2696,2020-12-23 03:54:35.142239,1434,33,16300,visa
2697,2021-12-21 16:05:45.892879,1275,97,8560,visa
2698,2023-03-10 05:48:57.462306,835,21,880,cash
2699,2021-05-16 22:37:55.286875,88,31,11760,cash
2700,2023-10-03 06:07:00.317720,208,52,7420,mastercard
2701,2022-09-01 10:21:55.070471,1302,61,3950,visa
2702,2020-08-25 00:47:58.052202,188,62,10280,mastercard
2703,2021-11-03 11:19:54.875587,744,77,9270,cash
2704,2020-07-23 19:49:21.773492,713,29,2190,mastercard
2705,2021-08-17 17:07:45.776668,1777,49,13430,applepay
2706,2022-12-22 05:32:53.522699,1552,72,8450,cash
2707,2021-01-27 04:57:12.895828,133,96,17920,mastercard
2708,2020-01-14 00:04:01.875800,90,61,1200,cash
2709,2020-04-23 09:47:07.790431,624,89,17720,applepay
2710,2021-03-16 20:56:35.769067,718,76,1520,mastercard
2711,2022-01-24 03:29:13.632851,1808,38,29400,visa
2712,2020-04-10 09:36:31.590443,796,82,27990,cash
2713,2021-09-24 04:49:50.249213,1591,30,20920,applepay
2714,2020-11-06 14:34:05.012848,1478,51,17190,mastercard
2715,2021-08-14 07:43:41.927085,819,3,14380,visa
2716,2020-06-09 00:58:20.399957,1001,41,9950,visa
2717,2020-06-06 15:58:04.582928,129,76,5200,mastercard
2718,2020-05-13 16:01:52.691628,709,61,25850,mastercard
2719,2023-05-09 21:41:42.296114,1591,73,8990,applepay
2720,2022-04-02 02:51:08.332800,1275,22,120,visa
2721,2022-09-05 14:53:37.390373,1725,52,8870,visa
2722,2023-07-05 13:23:19.448986,1227,40,22390,cash
2723,2020-02-17 00:12:25.937955,766,2,18590,mastercard
2724,2021-02-10 10:30:39.867883,1585,28,3420,mastercard
2725,2021-09-07 22:28:38.503596,335,55,10930,visa
2726,2021-02-08 21:42:27.114152,1448,9,3460,visa
2727,2022-06-12 00:52:55.817853,6,75,210,applepay
2728,2023-04-13 13:04:25.090715,397,10,1230,applepay
2729,2023-03-17 23:20:43.005804,527,77,20630,visa
2730,2021-04-06 03:14:15.886348,336,96,5990,visa
2731,2020-10-22 13:46:49.724689,1129,22,28710,mastercard
2732,2022-04-08 17:10:28.935389,1496,51,320,visa
2733,2020-11-19 03:24:17.433632,1362,39,12170,visa
2734,2020-09-15 13:27:39.343615,1340,7,9380,mastercard
2735,2021-11-11 10:11:57.048129,1933,88,22030,mastercard
2736,2021-05-15 03:12:47.243416,1426,5,9650,mastercard
2737,2021-06-03 18:41:47.189669,920,36,22450,visa
2738,2020-11-12 09:27:02.555239,1579,35,5530,visa
2739,2020-10-02 21:05:26.246452,66,13,5970,applepay
2740,2020-09-26 21:06:13.671600,1177,96,18080,mastercard
2741,2022-08-05 19:39:03.766608,806,65,6600,cash
2742,2023-05-19 07:13:11.095899,500,19,22650,visa
2743,2022-03-24 01:14:38.449311,613,82,15790,mastercard
2744,2023-10-07 17:43:39.369844,1470,90,25440,applepay
2745,2022-09-19 03:03:08.493126,626,22,16720,mastercard
2746,2023-06-03 16:55:04.542581,1034,90,3660,visa
2747,2021-10-02 09:22:44.196607,1189,18,20990,visa
2748,2023-08-02 12:14:48.222263,1691,34,23540,mastercard
2749,2021-03-02 20:45:28.707585,711,22,26070,visa
2750,2020-06-18 06:15:46.910447,1003,22,11400,visa
2751,2020-05-23 02:38:05.653033,1830,76,16420,cash
2752,2022-07-17 07:48:50.147019,736,90,16390,applepay
2753,2020-04-12 02:45:23.351295,126,25,17320,applepay
2754,2020-07-04 02:22:28.630484,1858,7,24460,visa
2755,2022-07-28 03:59:54.338989,832,26,1580,mastercard
2756,2021-12-03 09:38:04.976798,746,25,16100,cash
2757,2020-08-23 15:54:10.989138,948,44,15430,applepay
2758,2022-08-21 01:22:44.990615,59,98,26710,applepay
2759,2020-10-07 15:05:06.285538,574,47,12720,visa
2760,2020-05-11 19:21:02.379425,1573,20,280,applepay
2761,2021-03-04 16:19:01.010798,1574,3,23060,visa
2762,2022-06-05 00:55:36.219171,235,33,17040,visa
2763,2023-07-10 16:51:29.081325,1571,13,10170,applepay
2764,2022-10-17 04:05:51.935738,1398,72,19290,visa
2765,2023-03-12 08:02:43.446044,840,38,11130,cash
2766,2022-08-05 09:19:53.465098,489,62,26300,applepay
2767,2020-09-18 22:24:49.643379,471,8,11160,visa
2768,2020-01-25 03:17:45.793758,717,52,21750,applepay
2769,2021-07-20 01:52:00.810664,903,38,24140,cash
2770,2020-07-03 05:26:58.702705,461,21,500,mastercard
2771,2021-06-24 20:42:41.380508,1665,18,19140,visa
2772,2022-03-23 03:55:34.694713,225,85,28090,mastercard
2773,2020-10-28 14:32:31.758273,1179,43,26280,applepay
2774,2021-11-12 02:55:06.568460,1083,44,8450,mastercard
2775,2022-08-12 04:27:56.773353,662,92,28460,mastercard
2776,2022-09-04 18:53:43.615714,351,82,23390,applepay
2777,2021-10-27 22:01:47.851373,1052,63,15990,applepay
2778,2023-12-21 00:40:12.992020,708,12,4240,cash
2779,2022-12-03 22:29:23.613129,579,32,24590,cash
2780,2020-09-23 13:33:22.239315,1946,44,17290,applepay
2781,2022-03-22 18:40:11.000116,1359,30,11180,applepay
2782,2021-03-29 23:13:52.516236,1488,56,11700,mastercard
2783,2022-01-24 14:40:38.363719,1055,44,22920,cash
2784,2020-10-18 02:31:52.771747,1212,47,5220,mastercard
2785,2022-02-06 04:42:43.942718,387,18,13420,applepay
2786,2022-09-10 04:04:35.249108,804,47,2450,applepay
2787,2022-08-11 14:31:43.459219,1211,51,3810,visa
2788,2023-01-13 14:02:21.717969,366,6,10320,applepay
2789,2021-12-04 19:44:34.708082,928,5,23310,mastercard
2790,2023-02-26 20:01:30.106519,1591,89,27700,mastercard
2791,2021-07-20 09:27:43.106325,217,12,28130,applepay
2792,2021-01-13 06:28:03.560032,1592,57,3330,cash
2793,2020-03-11 21:47:53.116406,612,8,27440,applepay
2794,2020-12-03 18:33:52.323260,1075,25,7630,cash
2795,2022-12-06 21:07:26.072562,536,35,26780,applepay
2796,2021-12-26 17:50:48.036885,91,99,11390,cash
2797,2022-05-02 01:48:32.714992,1370,62,19190,visa
2798,2021-02-14 10:05:19.044293,1347,79,2390,cash
2799,2020-11-11 00:57:45.897833,1054,42,5960,mastercard
2800,2020-12-12 00:22:15.468836,1891,86,22880,visa
2801,2020-06-04 18:00:52.084389,1343,79,23410,applepay
2802,2021-05-07 04:29:00.616044,973,54,2080,mastercard
2803,2021-07-16 00:38:37.917826,1548,35,7700,cash
2804,2022-01-28 09:32:53.951902,1742,4,22310,mastercard
2805,2020-03-07 08:02:14.442843,169,77,13770,visa
2806,2022-11-21 21:57:09.923564,132,95,10230,mastercard
2807,2021-08-17 02:01:25.933624,890,1,11990,visa
2808,2023-07-21 20:29:26.761029,1578,1,9810,applepay
2809,2022-09-14 08:02:00.792524,585,7,4430,visa
2810,2022-03-04 14:33:45.949011,32,55,29640,cash
2811,2022-04-29 14:02:32.520682,1455,17,870,cash
2812,2023-05-01 04:44:15.079682,62,56,6400,applepay
2813,2021-08-20 12:07:20.252665,1443,11,12450,cash
2814,2023-02-05 01:06:54.164165,1173,84,17630,cash
2815,2020-03-11 13:20:25.274964,848,21,17250,visa
2816,2022-05-24 22:54:42.483022,367,46,3190,mastercard
2817,2020-08-12 02:04:23.479690,1528,44,680,visa
2818,2022-12-20 10:12:37.906108,1794,8,4620,mastercard
2819,2022-03-30 13:42:34.692489,1727,3,15540,cash
2820,2023-12-21 23:16:09.220140,1678,97,21820,visa
2821,2020-06-28 22:11:17.043454,856,13,990,applepay
2822,2023-09-01 16:03:13.392726,57,86,11270,cash
2823,2022-03-21 13:16:37.516091,1084,63,16170,applepay
2824,2023-09-04 14:01:40.206708,1286,82,260,mastercard
2825,2023-02-11 11:52:41.998581,1498,22,14970,applepay
2826,2021-01-06 20:43:05.187443,926,80,2380,visa
2827,2020-05-28 14:24:40.480491,1497,53,11360,mastercard
2828,2020-12-19 23:39:41.481680,262,62,1170,visa
2829,2023-09-10 14:18:08.388746,765,29,2880,mastercard
2830,2022-05-31 23:13:59.451414,1175,58,27690,cash
2831,2021-01-20 04:33:16.773923,1805,92,22600,cash
2832,2020-01-07 00:09:44.347780,438,33,21980,applepay
2833,2023-06-07 09:33:41.912271,881,91,21910,mastercard
2834,2023-01-17 07:14:27.998014,1060,95,10930,cash
2835,2020-03-06 22:40:19.072977,106,47,11190,cash
2836,2023-01-01 23:21:37.418738,1620,97,1060,applepay
2837,2021-05-12 07:12:56.153259,874,100,11280,cash
2838,2021-03-06 09:32:20.986102,1458,60,3360,mastercard
2839,2022-11-27 15:37:50.412076,295,57,1210,visa
2840,2022-11-29 21:07:10.726356,1738,7,17590,visa
2841,2020-04-14 03:05:51.137850,1128,5,17830,cash
2842,2021-02-25 22:03:28.867899,1233,92,1100,applepay
2843,2021-03-02 15:43:11.044684,1190,40,16480,visa
2844,2023-10-13 12:16:04.889096,77,39,25770,visa
2845,2022-04-06 21:28:50.153198,1943,18,4170,visa
2846,2022-03-13 10:04:31.618783,231,41,20990,visa
2847,2020-08-05 12:31:55.172747,1790,37,6450,visa
2848,2023-12-05 10:14:38.730567,1258,50,9760,applepay
2849,2021-01-22 17:25:22.077533,144,11,15090,visa
2850,2021-04-27 09:36:09.017210,827,59,25410,mastercard
2851,2022-07-26 16:10:11.043109,1363,71,20860,mastercard
2852,2023-08-26 21:17:39.356452,1034,47,20180,applepay
2853,2020-11-14 13:42:46.639588,1935,15,17150,applepay
2854,2021-10-08 09:46:07.868356,1598,16,25670,mastercard
2855,2020-08-05 19:03:16.955853,581,91,15270,mastercard
2856,2023-03-31 10:45:32.995553,520,19,29440,applepay
2857,2022-11-27 16:35:14.076425,860,20,13320,cash
2858,2023-06-20 13:44:35.281554,1722,16,27590,cash
2859,2022-06-19 04:50:55.470486,1920,38,16010,cash
2860,2022-12-14 14:17:16.064173,428,63,23660,visa
2861,2020-05-23 19:04:29.976620,1369,59,6580,visa
2862,2020-10-01 05:20:30.871436,1040,37,8400,applepay
2863,2022-01-13 18:56:53.055305,514,88,19600,applepay
2864,2020-03-23 07:05:40.984840,1008,96,3200,mastercard
2865,2022-07-04 00:50:17.996464,1920,55,3110,applepay
2866,2021-01-13 17:54:39.245414,312,1,19180,mastercard
2867,2021-01-29 03:19:05.423494,1443,88,620,applepay
2868,2022-06-13 09:10:14.651048,1229,33,28290,applepay
2869,2022-12-26 10:51:08.079159,845,37,10690,mastercard
2870,2023-04-20 23:14:50.992467,301,7,7940,cash
2871,2020-09-03 07:18:16.642175,1240,5,18560,applepay
2872,2022-08-31 19:02:06.587768,266,48,21920,applepay
2873,2022-06-24 17:44:02.786349,416,93,19390,cash
2874,2020-05-14 14:30:46.541848,783,49,520,mastercard
2875,2021-10-03 21:27:49.449001,51,80,11330,visa
2876,2023-08-23 12:26:54.339743,618,75,20540,cash
2877,2021-10-19 02:31:51.971185,640,66,23340,mastercard
2878,2023-04-22 11:10:13.404769,1711,77,23790,visa
2879,2021-04-24 23:57:34.277762,1998,16,9460,visa
2880,2022-12-11 15:10:49.317243,775,48,7410,applepay
2881,2020-09-03 02:34:44.616305,1218,12,17800,mastercard
2882,2021-03-14 03:47:35.073132,1378,35,7090,applepay
2883,2021-02-09 19:48:32.019602,1298,27,29830,visa
2884,2020-11-25 10:38:54.066100,1224,71,24020,mastercard
2885,2022-06-05 04:23:10.129357,1499,77,28450,visa
2886,2023-09-08 18:44:04.991803,328,38,20,mastercard
2887,2023-08-16 17:18:58.695077,705,28,17950,applepay
2888,2023-08-20 11:06:52.091703,1036,62,20100,mastercard
2889,2020-10-12 09:57:48.985072,690,29,20210,applepay
2890,2021-08-06 04:36:18.995775,609,91,27830,cash
2891,2022-11-20 03:49:08.302962,246,59,23460,applepay
2892,2021-03-12 05:56:44.243551,1841,53,8340,cash
2893,2023-09-19 15:48:45.464592,796,7,6620,visa
2894,2023-05-02 09:08:12.946083,162,42,23180,cash
2895,2023-02-12 09:11:49.692584,1435,25,24880,cash
2896,2020-01-09 16:04:50.730288,611,82,9390,visa
2897,2021-02-16 20:37:37.439188,1641,57,6550,visa
2898,2020-06-07 18:00:56.026557,890,8,15960,visa
2899,2022-02-18 05:08:03.232511,1051,66,12090,cash
2900,2022-01-15 20:30:00.125830,1757,61,10,applepay
2901,2022-01-30 20:39:30.166841,1469,95,29390,cash
2902,2022-01-07 13:08:10.209060,1040,82,17880,visa
2903,2021-11-08 23:35:08.573011,1979,78,14080,mastercard
2904,2022-04-22 07:39:13.154386,1954,85,3590,cash
2905,2022-03-12 10:14:55.756392,1390,44,15250,visa
2906,2022-12-26 22:40:47.762372,944,82,19970,applepay
2907,2021-10-09 04:07:12.718330,150,65,16710,applepay
2908,2023-08-02 15:56:04.606586,390,29,17460,cash
2909,2021-06-12 16:07:07.945986,1306,10,7680,visa
2910,2021-11-25 04:36:53.758376,577,46,11620,cash
2911,2021-12-27 17:03:38.450191,359,58,7310,cash
2912,2021-06-29 09:19:43.450016,1096,18,20650,mastercard
2913,2023-03-15 04:28:48.842153,691,5,6640,cash
2914,2022-11-11 15:13:01.041426,1004,7,990,visa
2915,2023-10-19 02:17:59.274199,475,50,16530,mastercard
2916,2020-12-07 05:24:40.213828,620,43,8910,visa
2917,2022-03-25 12:17:35.488717,1258,58,6900,mastercard
2918,2021-04-20 08:39:22.391213,1793,63,25800,mastercard
2919,2023-08-03 10:13:02.186060,236,18,13840,applepay
2920,2022-03-31 16:41:41.686771,1795,50,24640,applepay
2921,2021-06-14 00:16:09.295526,17,94,19470,applepay
2922,2020-06-23 05:40:37.799305,1936,45,27940,mastercard
2923,2023-03-16 16:30:07.287267,1588,90,8060,visa
2924,2023-05-03 19:38:48.160488,1310,28,26160,visa
2925,2020-10-16 22:10:21.763472,867,63,23820,mastercard
2926,2021-01-19 03:30:48.781044,1653,3,20970,cash
2927,2023-08-06 14:11:22.030267,67,32,7450,applepay
2928,2022-06-23 13:01:11.696789,569,28,5510,cash
2929,2023-11-17 12:30:59.108283,1449,63,6600,visa
2930,2022-05-31 02:01:16.958814,1597,38,28160,applepay
2931,2021-09-04 13:09:55.648923,1929,85,13920,applepay
2932,2022-01-28 12:49:55.690808,1227,49,6900,applepay
2933,2021-10-15 05:32:50.200738,877,76,3660,mastercard
2934,2021-11-10 04:38:59.962624,665,84,4010,cash
2935,2022-05-09 09:08:39.709016,824,59,2140,visa
2936,2021-03-14 13:55:13.259942,1977,7,1420,visa
2937,2023-12-12 08:57:45.258858,1263,25,24150,cash
2938,2023-10-17 09:49:47.918006,1783,96,23380,applepay
2939,2021-03-28 02:04:06.507190,1090,97,6160,cash
2940,2023-07-21 13:27:50.501183,1606,27,22530,cash
2941,2020-08-04 14:06:03.228502,1708,100,13350,visa
2942,2023-12-24 03:48:50.275496,358,33,23480,cash
2943,2021-10-09 12:12:55.604058,1779,72,22860,cash
2944,2020-04-22 10:08:14.753780,353,52,12510,visa
2945,2020-12-01 21:40:12.387691,1721,93,2930,cash
2946,2021-04-23 16:53:39.498648,1932,37,14640,cash
2947,2023-09-19 22:11:17.493434,1465,64,16170,mastercard
2948,2023-01-16 01:14:49.159273,1937,48,11120,visa
2949,2020-10-03 11:18:15.420565,1243,59,23180,mastercard
2950,2022-05-13 08:56:04.042827,1100,7,3030,cash
2951,2022-03-28 22:50:03.803730,591,77,11710,cash
2952,2023-07-12 06:26:31.186936,1290,33,19460,cash
2953,2020-11-12 13:11:30.464026,1731,98,26610,mastercard
2954,2020-09-08 17:44:49.475345,698,33,10460,visa
2955,2021-12-07 13:45:58.112952,1980,82,740,mastercard
2956,2023-01-10 03:23:38.552468,1033,51,1870,cash
2957,2020-12-11 13:46:31.582400,618,69,1900,visa
2958,2023-06-12 23:37:15.479140,128,83,4520,mastercard
2959,2022-08-07 03:40:03.782257,1661,7,18800,mastercard
2960,2022-11-16 18:28:17.875737,1618,12,1470,cash
2961,2021-12-18 20:30:31.261438,697,40,4880,visa
2962,2022-08-15 12:50:43.966779,1058,96,29360,cash
2963,2021-04-02 04:29:05.584977,344,15,7790,applepay
2964,2021-06-11 08:45:26.792612,1679,46,17220,visa
2965,2020-06-03 02:04:58.456514,1239,52,820,applepay
2966,2020-03-11 13:01:49.695814,347,5,17760,mastercard
2967,2020-11-23 12:32:12.073580,1129,41,25270,visa
2968,2022-03-13 09:43:12.268311,1497,13,17900,visa
2969,2021-02-01 15:01:25.436240,696,43,200,visa
2970,2021-05-24 12:12:32.295248,1617,10,5650,visa
2971,2020-03-20 08:53:16.357479,1150,91,19170,visa
2972,2020-07-07 00:23:22.643779,1685,17,29000,visa
2973,2020-05-19 19:04:43.145729,1770,89,15010,cash
2974,2021-05-06 22:27:44.210208,1540,33,19410,visa
2975,2022-07-16 19:52:52.114385,455,52,8490,applepay
2976,2021-05-05 02:51:32.385796,79,75,5780,applepay
2977,2021-09-11 10:22:22.349626,1574,51,22780,mastercard
2978,2020-03-17 05:43:37.266645,104,87,18860,cash
2979,2021-01-27 18:53:04.460559,331,68,16280,visa
2980,2023-06-05 23:34:02.926547,1755,43,16250,visa
2981,2023-12-06 12:35:46.555231,152,94,6460,visa
2982,2021-11-27 22:42:28.954610,954,48,3660,cash
2983,2023-02-12 15:36:47.346520,245,27,8190,cash
2984,2020-10-09 08:33:18.653010,1002,10,18520,applepay
2985,2020-11-22 22:51:02.020899,1749,44,170,mastercard
2986,2020-09-29 13:05:34.589272,1756,73,1990,cash
2987,2021-02-03 00:01:25.592657,1940,86,10950,visa
2988,2022-05-29 13:57:15.379490,760,55,25660,cash
2989,2022-12-20 15:28:24.667420,1311,39,17610,visa
2990,2022-12-31 17:01:36.138061,1253,58,9400,applepay
2991,2021-02-10 06:46:09.538138,1038,9,8690,cash
2992,2020-05-01 20:55:38.342299,1267,81,3520,cash
2993,2020-03-27 15:54:56.699541,1720,33,14810,mastercard
2994,2020-06-10 22:28:49.690661,1289,91,930,applepay
2995,2023-09-03 23:04:23.259287,543,75,17790,cash
2996,2021-09-30 03:33:11.717505,101,21,23160,cash
2997,2020-06-03 09:39:13.837485,1126,74,25390,mastercard
2998,2021-12-03 08:14:11.280993,955,61,25800,visa
2999,2022-04-12 22:53:59.021162,1460,45,8090,visa
3000,2021-12-20 19:20:26.202615,343,49,11030,applepay
3001,2021-12-12 19:26:56.487118,640,28,9430,applepay
3002,2020-02-26 15:21:52.631887,1147,51,11290,applepay
3003,2020-03-11 05:18:01.307218,168,43,14330,cash
3004,2022-06-30 18:58:37.759842,242,31,8350,mastercard
3005,2021-01-03 08:16:18.060812,1043,92,29120,applepay
3006,2022-10-11 06:56:34.444519,49,74,4860,applepay
3007,2021-09-20 05:19:27.621721,1596,62,10150,applepay
3008,2022-03-27 01:28:06.250278,79,91,28730,applepay
3009,2022-12-28 22:32:34.930293,1801,78,7460,visa
3010,2021-09-13 02:32:12.879040,1987,3,8220,visa
3011,2023-01-29 05:07:16.987485,1294,74,3340,cash
3012,2020-09-11 16:00:41.940456,1116,59,14810,applepay
3013,2022-09-14 19:55:35.092204,835,3,13830,mastercard
3014,2022-12-01 11:38:20.924103,1474,19,12140,mastercard
3015,2020-05-12 07:06:56.031179,61,37,25060,cash
3016,2022-11-01 04:31:17.985936,627,99,25650,mastercard
3017,2020-04-26 09:27:14.468189,334,26,12500,mastercard
3018,2021-07-20 11:58:56.751452,1455,55,12530,applepay
3019,2022-02-10 04:56:51.024183,877,29,26340,mastercard
3020,2020-07-19 00:15:36.927586,932,66,550,mastercard
3021,2022-06-10 16:04:55.087221,1654,63,10630,cash
3022,2023-01-21 09:13:34.241562,1023,86,23310,applepay
3023,2023-02-27 08:29:47.942914,336,96,23820,visa
3024,2023-12-04 20:57:42.245237,1877,74,20800,mastercard
3025,2021-07-15 07:18:45.138217,563,96,27840,cash
3026,2023-09-22 18:20:24.631081,1827,35,3040,mastercard
3027,2023-05-02 21:42:58.625843,1320,80,9180,mastercard
3028,2020-06-12 10:49:51.623038,247,55,25640,applepay
3029,2022-10-25 20:20:11.341663,293,55,6320,cash
3030,2021-06-28 06:09:34.844341,648,27,9030,applepay
3031,2022-07-20 17:07:38.830906,1625,31,24420,applepay
3032,2022-05-28 14:40:46.833013,1863,51,14610,applepay
3033,2023-05-11 05:40:57.575926,1898,12,29160,visa
3034,2023-06-29 06:17:03.000854,228,70,1940,applepay
3035,2021-11-28 06:09:34.736777,1900,54,19180,visa
3036,2022-08-31 15:57:35.551702,1191,96,5390,visa
3037,2020-01-15 07:58:41.515624,743,49,5070,mastercard
3038,2020-08-06 13:05:32.922688,1682,31,17980,cash
3039,2021-11-19 14:41:51.932148,1578,9,7710,visa
3040,2023-08-24 09:26:34.639186,283,98,28080,applepay
3041,2021-01-15 00:22:56.618255,1755,60,9880,mastercard
3042,2022-05-26 14:41:55.183140,584,99,18750,visa
3043,2023-02-07 08:53:17.314705,23,45,9830,cash
3044,2021-08-31 04:35:02.082665,516,74,17020,applepay
3045,2021-01-05 19:28:42.717165,615,47,13840,cash
3046,2020-07-05 20:18:09.447826,1810,13,24890,cash
3047,2022-04-12 09:59:30.547627,13,14,2690,mastercard
3048,2022-11-12 05:53:54.515311,1042,2,18930,visa
3049,2023-08-17 22:12:25.872916,1073,35,8630,mastercard
3050,2022-03-23 09:24:23.419684,743,13,27200,applepay
3051,2023-04-05 18:40:51.561910,825,36,9220,visa
3052,2022-05-18 17:57:18.103354,559,37,10450,mastercard
3053,2021-05-23 20:26:18.730994,371,28,29060,mastercard
3054,2023-05-23 22:00:19.451122,274,34,25160,visa
3055,2023-03-27 23:13:09.432691,306,69,20710,applepay
3056,2022-05-08 05:04:31.202138,869,69,2820,cash
3057,2022-05-06 04:22:51.053241,1165,66,29690,applepay
3058,2020-04-09 09:21:02.318209,859,50,19940,mastercard
3059,2020-07-05 00:47:01.988237,1438,36,1870,applepay
3060,2020-08-04 17:58:15.100524,1635,24,18480,cash
3061,2022-01-07 13:55:10.510834,1668,26,2950,mastercard
3062,2020-08-10 10:19:12.966538,455,84,6970,applepay
3063,2020-04-12 09:51:11.078156,322,67,15680,cash
3064,2023-08-20 19:22:08.073291,1844,29,12500,visa
3065,2020-02-06 06:11:01.727019,485,31,11370,applepay
3066,2021-09-21 20:26:19.129096,1367,35,27000,mastercard
3067,2021-03-16 20:38:43.868842,70,11,6460,mastercard
3068,2020-04-24 09:18:04.766360,5,19,7470,applepay
3069,2021-04-24 10:15:09.127456,78,19,27840,cash
3070,2023-08-13 21:35:48.989232,797,56,25450,mastercard
3071,2022-04-03 06:12:04.749377,1515,78,23620,mastercard
3072,2023-10-26 10:59:22.465363,1353,61,27190,mastercard
3073,2022-05-20 15:36:06.729150,767,38,29740,cash
3074,2020-11-26 07:54:46.874524,159,57,1580,applepay
3075,2022-07-21 18:25:06.247396,168,75,12890,applepay
3076,2021-10-20 23:50:24.184796,1858,75,10420,applepay
3077,2023-10-05 05:13:38.929293,1010,31,29910,mastercard
3078,2020-05-29 01:17:04.830302,12,17,27170,cash
3079,2021-12-20 17:42:41.431152,83,49,20740,cash
3080,2022-12-20 03:00:55.551332,1747,80,29250,mastercard
3081,2022-08-29 23:30:19.812860,923,77,1360,visa
3082,2022-03-28 12:30:16.761064,1684,73,480,cash
3083,2023-03-23 00:17:34.783207,1896,71,6390,visa
3084,2022-01-26 07:57:23.344566,858,77,25020,applepay
3085,2022-10-28 20:19:32.127799,1547,24,28230,mastercard
3086,2021-02-04 18:47:02.108806,819,61,15890,applepay
3087,2021-10-25 03:35:30.862768,1468,9,3730,visa
3088,2021-06-17 09:24:16.857459,491,83,10490,visa
3089,2021-05-29 05:21:48.917333,697,33,6760,applepay
3090,2023-05-02 21:01:36.311606,1666,40,28750,mastercard
3091,2023-03-23 15:35:34.917856,1362,34,16460,cash
3092,2022-08-03 02:57:43.836970,112,23,1850,applepay
3093,2020-10-28 01:28:42.119230,707,31,15270,cash
3094,2021-10-28 13:25:10.066996,296,20,24690,visa
3095,2023-05-23 16:29:43.051552,1096,54,22990,cash
3096,2022-07-19 18:33:21.274926,280,85,16990,visa
3097,2022-10-26 09:59:15.218606,1770,61,17740,mastercard
3098,2020-05-31 19:04:41.644265,760,65,16870,applepay
3099,2022-09-30 17:25:08.057512,1494,51,17480,applepay
3100,2023-11-10 13:36:20.312144,248,52,14050,cash
3101,2022-02-20 15:26:11.444403,1091,77,3020,mastercard
3102,2020-05-01 23:45:16.831707,1741,36,4490,applepay
3103,2022-06-06 19:14:53.957530,1155,20,24330,mastercard
3104,2023-03-04 18:45:49.256365,1877,96,18200,visa
3105,2023-05-19 01:30:24.411500,655,79,3870,applepay
3106,2022-05-14 14:05:38.279913,327,70,6970,visa
3107,2022-04-30 00:35:16.499152,429,85,2670,applepay
3108,2021-10-07 05:04:49.132768,844,42,26050,visa
3109,2020-10-07 15:46:44.137532,1332,19,7820,visa
3110,2021-04-20 11:40:14.363529,993,29,14180,applepay
3111,2023-12-20 22:39:39.939721,889,91,12330,applepay
3112,2020-05-22 03:55:57.816100,1268,66,3480,mastercard
3113,2020-10-28 03:40:32.986836,917,8,28060,cash
3114,2020-03-04 09:09:46.855070,454,57,10210,mastercard
