transaction_id,date_of_payment,customer_id,employee_id,amount,type
2317,2021-05-26 21:17:27.040607,1496,26,26200,applepay
2318,2023-07-23 21:20:15.822216,150,45,3460,mastercard
2319,2021-08-23 10:18:18.988089,1037,26,29990,visa
2320,2021-10-01 15:54:25.311357,721,26,17340,cash
2321,2023-09-21 04:34:30.743002,1508,35,5540,applepay
2322,2023-06-30 10:25:13.387417,390,33,12430,visa
2323,2020-11-21 02:09:47.572505,1602,13,24180,applepay
2324,2021-09-11 06:41:40.406120,1932,30,14950,cash
2325,2021-02-22 16:16:58.146857,898,48,17910,applepay
2326,2021-04-04 21:18:10.702668,1158,49,9330,applepay
2327,2022-03-15 00:34:37.402941,1071,44,19070,visa
2328,2023-02-07 16:22:58.913186,654,11,2570,visa
2329,2023-10-21 10:55:31.212165,1124,46,2570,visa
2330,2021-01-16 23:01:49.507740,56,7,15170,mastercard
2331,2020-06-25 15:07:24.289995,272,24,18530,cash
2332,2023-10-07 15:44:33.952254,1502,2,25830,mastercard
2333,2020-03-17 21:56:55.362148,207,11,13810,applepay
2334,2023-05-16 09:35:49.708838,898,1,11540,cash
2335,2020-01-01 03:38:57.224773,403,1,6390,applepay
2336,2021-01-30 20:08:09.167344,863,17,4900,visa
2337,2021-07-16 03:43:46.776408,87,20,27890,mastercard
2338,2020-10-28 19:09:18.166905,1577,27,28140,cash
2339,2021-03-23 12:45:28.416883,235,2,17670,visa
2340,2022-08-17 10:44:22.081772,1611,5,27340,mastercard
2341,2023-12-05 03:17:37.730560,757,46,15580,mastercard
2342,2021-02-22 22:32:20.887542,1536,22,13860,visa
2343,2020-11-06 21:53:52.977048,1519,11,10700,applepay
2344,2022-09-13 13:27:44.544033,338,42,21120,visa
2345,2023-01-19 14:32:11.568897,546,8,29400,applepay
2346,2023-02-01 23:15:47.664680,1711,15,23450,applepay
2347,2022-08-26 18:51:17.855343,333,7,13730,mastercard
2348,2020-09-03 16:26:21.164466,183,41,11580,applepay
2349,2022-03-11 00:10:22.235706,1887,41,17890,cash
2350,2022-07-15 23:12:05.601359,1725,30,3260,applepay
2351,2020-11-20 02:36:12.641726,1727,14,14390,mastercard
2352,2021-06-16 11:43:52.405625,645,16,27870,mastercard
2353,2020-10-31 02:56:08.454920,99,4,160,mastercard
2354,2021-06-29 19:04:00.832160,452,15,3290,cash
2355,2021-02-27 03:50:47.502613,1305,44,13620,visa
2356,2023-02-01 04:49:08.267189,636,31,25440,visa
2357,2021-05-12 17:13:53.906489,1188,22,5250,visa
2358,2023-10-19 16:28:30.741968,1633,1,7140,cash
2359,2021-11-10 23:20:34.904387,945,11,18580,cash
2360,2021-12-13 19:01:55.571430,462,3,90,visa
2361,2021-03-02 05:55:33.860053,624,18,27940,cash
2362,2020-07-18 14:53:37.859565,1441,5,3530,cash
2363,2023-10-06 18:25:38.067797,1474,35,16560,cash
2364,2021-03-01 07:21:41.943096,490,45,8690,applepay
2365,2020-05-01 23:15:38.952524,1299,12,28010,mastercard
2366,2023-12-09 10:55:16.310029,1612,8,15090,mastercard
2367,2021-01-22 20:15:56.295355,1250,4,28380,cash
2368,2020-07-08 21:41:18.546864,1835,44,22590,cash
2369,2022-05-31 18:01:32.456273,769,24,26670,cash
2370,2022-06-06 02:07:06.604945,1965,20,11230,cash
2371,2023-10-06 06:03:20.761902,252,19,990,applepay
2372,2020-07-08 19:10:54.188971,1118,30,7800,visa
2373,2022-06-01 10:49:12.689493,639,42,8700,mastercard
2374,2021-01-24 07:29:05.278360,297,41,7880,visa
2375,2022-05-10 00:56:58.783844,1972,34,21730,visa
2376,2020-11-15 02:22:57.778180,1601,30,10060,visa
2377,2021-07-03 21:13:32.212557,290,21,1730,mastercard
2378,2023-10-05 13:59:11.410681,1971,7,740,applepay
2379,2023-06-17 14:36:29.569692,279,24,16720,visa
2380,2020-01-07 18:18:21.054540,79,41,15880,applepay
2381,2022-09-10 03:04:47.752478,233,5,24330,cash
2382,2022-09-10 04:51:35.816614,1764,19,12830,mastercard
2383,2021-10-09 03:16:59.628459,784,50,20950,applepay
2384,2023-01-10 20:01:48.533388,125,26,4580,visa
2385,2022-09-17 04:23:11.743771,1690,46,28850,cash
2386,2022-05-25 10:00:08.072330,642,11,10430,applepay
2387,2021-01-21 14:37:31.336748,1163,13,29450,mastercard
2388,2022-07-03 20:39:10.385185,1282,49,7550,applepay
2389,2023-06-05 05:49:57.058566,467,32,13970,cash
2390,2022-11-22 04:47:28.025394,889,23,2130,mastercard
2391,2022-02-15 07:00:22.625838,1583,5,5740,applepay
2392,2023-05-06 15:02:23.782612,650,28,13790,applepay
2393,2020-04-11 14:05:55.210845,1684,35,2270,mastercard
2394,2023-06-29 22:27:24.467606,1411,20,26240,visa
2395,2020-06-09 05:41:26.712726,1270,27,14730,cash
2396,2022-01-18 19:07:56.519096,1009,15,1490,cash
2397,2023-02-24 01:24:59.956134,1192,9,23310,visa
2398,2020-02-05 02:12:36.408940,1996,11,16390,visa
2399,2020-03-05 09:37:25.943571,155,42,60,mastercard
2400,2022-03-05 08:01:36.198080,1891,41,14620,visa
2401,2022-07-17 16:03:27.003999,212,28,16570,applepay
2402,2020-08-14 06:46:39.836610,234,33,2580,applepay
2403,2020-04-20 03:51:46.322481,407,21,10370,applepay
2404,2022-02-21 14:24:02.535431,1201,36,5380,visa
2405,2021-03-01 11:54:12.182731,545,39,2030,mastercard
2406,2022-10-23 16:40:43.448909,889,28,9360,mastercard
2407,2020-11-20 17:08:50.025957,220,29,19350,mastercard
2408,2023-11-28 22:16:21.610097,1551,5,12680,visa
2409,2020-07-27 16:15:39.285092,228,6,21710,visa
2410,2023-02-06 03:09:52.981132,850,48,28830,visa
2411,2022-02-03 18:53:28.452054,881,20,13120,mastercard
2412,2023-07-14 00:39:52.631081,479,23,29500,mastercard
2413,2022-10-10 08:25:38.822762,1795,14,4210,cash
2414,2023-03-15 12:58:44.289712,863,43,6660,cash
2415,2021-06-24 22:31:44.468246,1553,34,1170,visa
2416,2023-09-14 05:36:18.064185,452,36,200,mastercard
2417,2021-06-11 04:34:01.262948,612,13,19880,applepay
2418,2023-07-10 15:03:14.978378,19,46,18910,cash
2419,2023-10-29 06:00:42.882649,1008,31,7720,visa
2420,2021-12-19 11:53:46.064002,1927,19,11640,visa
2421,2022-08-31 18:28:55.438765,1601,6,21750,visa
2422,2021-01-16 15:54:44.210091,18,40,10630,cash
2423,2022-01-25 21:59:29.127892,1573,42,28540,mastercard
2424,2022-01-13 21:53:45.346320,1941,50,24240,visa
2425,2023-10-20 01:02:33.449821,754,40,11620,applepay
2426,2022-02-04 23:53:19.418662,1338,18,18500,cash
2427,2022-05-17 07:03:59.484690,336,45,18520,visa
2428,2023-09-11 11:01:41.401784,157,34,12360,cash
2429,2020-10-23 22:00:30.328590,1370,11,27190,applepay
2430,2020-05-17 08:04:50.798980,103,14,11360,applepay
2431,2021-01-11 21:29:35.319368,1059,50,17100,applepay
2432,2023-03-02 22:05:33.584291,484,22,14720,visa
2433,2022-08-20 23:32:55.332506,1530,47,23420,visa
2434,2022-04-15 09:35:11.966674,1078,13,5370,cash
2435,2020-08-16 23:27:59.593960,1108,44,22650,applepay
2436,2022-05-03 13:22:16.426526,1108,45,25560,mastercard
2437,2020-06-30 20:54:39.043854,1382,46,29880,visa
2438,2022-02-14 05:35:41.246329,289,35,28680,cash
2439,2023-06-13 00:26:20.235993,1991,18,2580,mastercard
2440,2022-07-16 16:08:15.711476,633,5,17680,cash
2441,2021-06-13 03:28:08.330960,69,37,18270,applepay
2442,2023-11-25 15:26:48.370334,1024,36,25890,applepay
2443,2021-06-30 19:57:44.114302,936,23,1310,visa
2444,2020-06-23 10:03:18.186646,331,22,28040,visa
2445,2022-08-01 14:12:56.441202,968,7,29010,applepay
2446,2020-12-01 14:30:54.006738,1605,7,15740,applepay
2447,2022-07-24 05:23:46.638582,376,35,17320,mastercard
2448,2020-05-13 11:43:48.558985,292,15,22080,visa
2449,2020-12-06 14:24:55.822509,1365,43,24390,mastercard
2450,2021-12-08 04:59:07.422436,207,47,29200,cash
2451,2020-05-17 16:46:34.979834,429,25,21120,applepay
2452,2021-07-16 11:51:36.320725,1373,40,9040,cash
2453,2023-10-09 22:33:20.429265,357,5,12480,applepay
2454,2020-04-27 00:27:22.488302,529,4,17340,mastercard
2455,2020-12-19 04:36:29.506418,170,12,18120,cash
2456,2020-07-20 18:35:38.873289,820,27,14270,applepay
2457,2021-11-19 09:43:55.949533,1030,20,13030,applepay
2458,2023-10-11 22:26:52.449905,1747,39,28270,visa
2459,2021-09-14 10:31:43.208924,350,26,23730,visa
2460,2022-09-23 15:59:46.869347,1498,35,21050,cash
2461,2021-12-20 18:19:01.131916,1932,5,25970,cash
2462,2020-06-25 02:03:19.561750,1126,50,3890,mastercard
2463,2021-08-20 14:04:01.479887,817,4,3300,visa
2464,2021-03-24 23:20:50.829049,441,49,2980,applepay
2465,2023-03-26 15:07:13.876199,815,27,26090,mastercard
2466,2022-07-17 20:24:12.671425,1613,20,9520,applepay
2467,2023-05-06 23:42:32.048275,34,7,14090,applepay
2468,2022-10-22 21:21:29.868170,119,5,17120,mastercard
2469,2020-09-25 10:25:27.398085,1694,27,1450,visa
2470,2023-11-26 21:44:01.105691,1459,9,7970,visa
2471,2021-08-06 04:09:57.188099,1799,1,5570,applepay
2472,2023-01-30 19:00:45.884152,1531,19,12210,applepay
2473,2021-09-02 09:12:41.237650,780,49,16640,cash
2474,2022-05-02 10:56:43.992224,1612,44,26050,cash
2475,2023-07-05 02:01:06.483114,33,9,20350,visa
2476,2021-07-17 13:14:02.461532,79,46,540,applepay
2477,2023-10-21 03:56:56.139514,1000,31,14520,mastercard
2478,2023-04-02 00:51:46.932032,1329,1,3380,mastercard
2479,2021-06-17 03:44:45.172179,1773,19,15400,visa
2480,2021-05-02 05:32:36.967496,1522,38,2890,visa
2481,2022-07-01 06:23:49.243985,72,41,21130,applepay
2482,2023-03-22 02:26:24.228015,1243,16,20130,visa
2483,2020-10-16 14:01:55.793852,1450,21,17280,cash
2484,2023-12-13 08:43:59.557461,395,47,28570,visa
2485,2021-08-02 19:22:10.790658,1028,9,16470,visa
2486,2021-08-09 15:04:19.691402,479,26,1450,applepay
2487,2020-05-19 10:03:08.868681,350,36,17480,applepay
2488,2020-01-13 18:41:06.887134,1474,14,23250,mastercard
2489,2023-04-07 02:55:04.119952,1027,45,2240,cash
2490,2021-05-24 01:13:48.994908,479,50,9170,mastercard
2491,2021-10-01 08:08:16.741126,877,35,390,cash
2492,2021-02-17 08:45:03.176884,320,48,20740,mastercard
2493,2022-03-21 19:12:40.187468,74,31,17200,mastercard
2494,2020-03-12 01:12:19.171641,1765,30,9900,mastercard
2495,2021-06-16 17:16:01.683950,1122,9,16650,visa
2496,2023-02-15 15:46:43.317378,183,6,10950,mastercard
2497,2023-07-18 04:29:08.933483,273,44,2890,applepay
2498,2023-02-24 11:17:36.630552,1756,45,19600,applepay
2499,2023-07-12 23:24:02.524736,486,37,13570,applepay
2500,2021-09-19 03:26:31.918977,223,16,13550,cash
2501,2020-06-05 11:16:15.147914,1706,8,27770,applepay
2502,2020-08-26 04:17:49.723035,538,34,870,applepay
2503,2023-07-27 09:26:53.606262,1869,27,13550,cash
2504,2023-10-04 23:40:27.782925,303,34,19080,cash
2505,2022-06-02 22:52:54.713317,1223,3,13960,cash
2506,2023-03-30 04:01:10.809191,1931,29,5680,visa
2507,2022-04-28 14:24:17.695754,1273,49,23560,mastercard
2508,2023-06-02 12:56:44.724752,1747,34,20270,applepay
2509,2021-07-07 22:39:34.258565,867,18,27910,applepay
2510,2020-05-19 03:16:33.096600,1743,4,2000,applepay
2511,2020-04-24 21:56:10.122495,105,26,12870,cash
2512,2020-09-18 16:41:21.103799,364,46,15410,applepay
2513,2023-10-29 07:32:14.138400,1993,9,14760,visa
2514,2020-05-22 03:25:44.567343,868,24,18920,mastercard
2515,2020-03-13 01:22:31.185698,1390,4,22600,visa
2516,2021-04-09 09:58:15.168621,1013,47,7730,mastercard
2517,2023-08-20 23:48:09.512090,480,21,14770,applepay
2518,2020-03-22 13:47:54.746532,896,37,14850,visa
2519,2021-04-08 12:16:35.404272,922,48,1300,mastercard
2520,2021-01-19 21:57:20.051583,247,20,13940,applepay
2521,2021-11-06 22:29:08.220416,1678,11,11380,mastercard
2522,2022-10-26 00:15:07.738494,1123,10,5830,applepay
2523,2023-03-01 05:06:45.997167,1872,40,4370,visa
2524,2020-11-13 22:52:05.911049,1414,16,17000,visa
2525,2020-07-08 07:40:22.923817,351,49,3420,cash
2526,2023-07-10 02:00:38.930718,1687,13,15270,applepay
2527,2023-06-09 11:15:05.599239,1154,26,21240,mastercard
2528,2021-09-27 03:35:53.247959,60,40,7470,visa
2529,2020-08-12 13:40:02.305436,127,15,26200,mastercard
2530,2023-08-19 17:39:03.769647,495,8,8250,mastercard
2531,2022-03-18 23:28:36.989456,1326,47,23270,cash
2532,2022-08-29 16:37:44.909868,1767,17,6950,applepay
2533,2022-11-07 16:35:36.590088,1355,41,17430,cash
2534,2023-06-26 13:41:01.956965,819,35,2040,visa
2535,2023-03-13 09:33:37.248707,1678,18,1990,applepay
2536,2021-10-03 13:13:25.568892,1917,20,13560,applepay
2537,2020-05-06 20:47:35.074949,736,48,17530,applepay
2538,2022-05-23 23:43:42.199373,236,18,21540,mastercard
2539,2022-06-16 01:45:44.068392,1215,19,19760,cash
2540,2022-03-26 19:50:50.759548,1898,21,29600,cash
2541,2023-03-26 01:00:47.098161,151,37,18510,applepay
2542,2020-01-19 07:10:00.142503,234,12,15940,cash
2543,2020-05-06 19:44:29.997508,866,23,9540,mastercard
2544,2022-01-19 19:07:34.766185,728,8,18110,cash
2545,2023-05-17 01:01:01.262968,479,41,26290,cash
2546,2021-02-24 00:05:48.031481,1048,25,5100,cash
2547,2023-06-04 20:10:59.962049,461,40,24250,applepay
2548,2021-06-30 12:55:40.394841,1293,38,23370,mastercard
2549,2022-03-18 02:17:51.291418,1533,16,17270,visa
2550,2020-10-24 09:35:02.803063,1428,32,10170,mastercard
2551,2021-04-26 12:36:30.498917,1844,29,26430,visa
2552,2023-12-15 17:16:12.968750,343,16,1080,mastercard
2553,2020-10-31 19:11:40.370863,389,39,5420,mastercard
2554,2023-02-10 13:09:23.715683,1406,3,7800,mastercard
2555,2023-07-07 01:47:02.476891,304,32,12250,mastercard
2556,2022-01-04 20:04:41.884286,834,28,2790,mastercard
2557,2023-06-07 10:56:03.334311,1288,17,860,cash
2558,2023-06-13 03:01:33.135220,270,20,10590,cash
2559,2022-06-23 10:52:48.795680,1742,10,8340,cash
2560,2022-12-07 21:53:33.472558,1463,49,8890,mastercard
2561,2020-08-05 04:33:44.043293,24,43,24740,cash
2562,2022-08-16 14:43:09.561393,468,31,19470,mastercard
2563,2020-07-21 06:00:01.543589,782,36,7710,cash
2564,2022-05-25 04:21:33.513841,1094,50,3100,applepay
2565,2021-09-24 09:03:44.269480,1547,21,8870,mastercard
2566,2021-08-22 22:13:33.901781,1156,36,3160,mastercard
2567,2022-03-29 07:51:15.497869,1839,10,13010,applepay
2568,2021-12-08 01:31:38.453558,685,16,780,applepay
2569,2021-02-19 19:19:49.101453,914,33,22280,cash
2570,2022-07-13 04:32:15.360015,1780,50,21320,cash
2571,2022-10-16 15:41:14.545068,859,16,23910,mastercard
2572,2022-12-11 07:22:41.707694,343,37,2070,cash
2573,2020-03-24 00:07:00.027398,734,14,7300,visa
2574,2022-06-07 09:39:33.386086,171,5,2440,mastercard
2575,2021-12-26 04:55:59.602247,648,6,20290,cash
2576,2022-07-03 00:49:31.187124,1929,43,6600,cash
2577,2021-12-06 02:55:38.377934,1197,39,22750,cash
2578,2021-09-16 14:36:41.684049,588,13,9660,visa
2579,2022-07-12 03:06:54.312091,230,23,15390,mastercard
2580,2021-08-20 12:05:13.134573,827,45,7150,visa
2581,2023-06-14 00:58:48.173987,135,22,29340,applepay
2582,2020-01-05 21:47:45.153546,1250,45,15030,applepay
2583,2022-03-04 05:19:59.168917,776,1,15870,visa
2584,2020-04-23 01:07:32.082324,265,46,12920,mastercard
2585,2021-10-06 08:58:24.885849,214,38,20950,applepay
2586,2022-02-19 18:42:23.803566,416,5,27300,mastercard
2587,2022-10-04 22:23:25.565524,1620,25,14620,cash
2588,2023-04-01 05:07:11.730529,1610,34,7030,applepay
2589,2020-01-26 03:51:13.125916,1876,24,10740,visa
2590,2021-10-08 01:46:20.599819,1839,25,22240,visa
2591,2023-07-19 15:12:14.337435,1335,4,29930,visa
2592,2020-11-17 14:39:51.316207,333,7,6720,visa
2593,2020-06-11 03:27:13.492581,141,25,4040,cash
2594,2022-10-03 05:53:24.952817,1044,25,26640,visa
2595,2021-04-17 08:05:30.028332,493,7,17270,mastercard
2596,2021-12-05 15:40:11.744581,1974,34,12730,mastercard
2597,2022-10-03 20:54:06.610247,1213,41,170,mastercard
2598,2020-05-23 08:55:16.733881,627,42,3170,applepay
2599,2023-04-21 21:02:09.107304,424,1,26960,mastercard
2600,2023-05-15 02:05:43.622437,603,25,26200,visa
2601,2023-03-30 07:02:32.491474,633,27,18590,cash
2602,2021-01-25 01:29:55.529224,1064,11,8200,visa
2603,2022-01-21 21:59:34.200756,1220,15,20750,cash
2604,2020-10-09 19:26:42.740303,474,45,20250,cash
2605,2022-08-25 09:43:26.850672,1834,38,9070,mastercard
2606,2023-03-29 04:04:08.577181,1308,4,10120,applepay
2607,2021-08-29 04:12:10.290354,110,33,7460,mastercard
2608,2023-10-10 04:49:37.358945,477,1,1670,applepay
2609,2020-10-10 21:03:18.637118,1710,23,150,visa
2610,2021-02-15 22:16:57.505482,232,46,29770,cash
2611,2022-01-18 19:58:01.892403,1490,12,24980,cash
2612,2023-05-07 20:54:47.276585,1347,15,18690,mastercard
2613,2021-04-08 10:48:39.868717,418,17,26650,applepay
2614,2023-07-16 16:22:04.295362,211,35,22220,mastercard
2615,2022-04-22 04:15:41.766318,1579,19,21260,applepay
2616,2021-09-06 23:55:31.776235,754,43,9890,mastercard
2617,2021-10-06 10:43:49.115068,1702,49,20740,visa
2618,2022-09-08 14:09:25.327209,420,37,12480,visa
2619,2023-09-09 12:03:03.700766,1850,34,22660,visa
2620,2021-01-05 19:10:44.933423,1636,48,14130,visa
2621,2020-08-30 02:20:58.561185,1197,20,5510,applepay
2622,2023-01-21 06:54:04.816120,95,41,11840,cash
2623,2022-12-03 07:48:03.203643,928,21,15210,visa
2624,2023-10-03 03:52:35.749670,1513,38,20830,applepay
2625,2020-09-17 01:28:01.733719,1702,31,26430,mastercard
2626,2020-01-01 06:39:47.563696,738,49,8860,applepay
2627,2022-04-04 15:33:17.213317,1334,3,4430,mastercard
2628,2021-06-15 02:10:58.393024,1122,24,24500,visa
2629,2023-07-22 15:20:22.126726,1322,30,5350,applepay
2630,2021-04-02 22:02:35.396296,14,25,5650,applepay
2631,2023-02-16 08:04:00.867219,1332,48,24870,mastercard
2632,2022-08-07 06:43:34.297582,1288,27,8840,visa
2633,2021-10-14 21:44:37.770269,163,22,29350,applepay
2634,2021-01-19 08:37:16.152698,874,35,19430,mastercard
2635,2021-02-26 18:21:45.712829,732,46,1190,visa
2636,2020-12-17 05:32:44.937505,609,28,16800,visa
2637,2023-12-26 04:15:49.035249,93,16,14840,visa
2638,2023-11-20 03:58:29.383713,620,14,11090,applepay
2639,2021-11-06 18:49:19.016056,1985,36,4430,mastercard
2640,2023-01-23 21:35:43.690960,1705,30,2140,visa
2641,2022-11-15 16:05:42.888481,134,21,10640,mastercard
2642,2020-09-13 10:50:29.303735,297,17,12890,mastercard
2643,2020-12-13 16:30:56.223115,1450,10,3210,applepay
2644,2023-11-22 14:07:23.411685,1986,8,260,mastercard
2645,2021-03-24 12:35:51.277203,161,21,7310,mastercard
2646,2021-02-09 23:42:49.437641,817,18,17310,mastercard
2647,2020-11-12 02:17:20.764432,1203,44,18560,visa
2648,2023-12-13 00:25:14.562963,116,13,2630,mastercard
2649,2020-10-12 16:10:40.557981,406,34,10800,cash
2650,2021-07-01 20:50:30.295718,804,50,21630,cash
2651,2020-05-14 08:30:19.299246,1737,40,19490,cash
2652,2020-09-21 07:08:07.709848,1800,45,2040,mastercard
2653,2021-02-08 05:57:17.997054,1278,5,1680,visa
2654,2020-02-08 04:15:25.115163,1230,31,21340,cash
2655,2021-06-01 23:17:51.892637,1691,18,26660,applepay
2656,2021-09-25 16:08:47.851917,1235,15,29110,cash
2657,2020-09-17 21:34:00.039038,850,45,9830,mastercard
2658,2020-05-11 21:13:58.454665,515,29,24930,visa
2659,2022-07-15 11:07:26.471319,975,46,29100,applepay
2660,2020-04-27 04:57:03.030834,318,43,14960,cash
2661,2021-07-07 10:29:25.736090,675,44,2460,applepay
2662,2021-01-12 08:26:34.642948,1497,38,3170,applepay
2663,2023-01-21 08:15:29.715621,1680,13,8490,cash
2664,2020-11-29 11:35:48.275837,175,29,26890,applepay
2665,2023-01-06 21:09:34.023830,936,23,20410,applepay
2666,2022-03-07 14:32:30.189054,550,46,810,applepay
2667,2020-09-13 09:53:12.540303,175,17,23010,visa
2668,2020-01-29 15:00:55.197492,816,50,16340,visa
2669,2023-10-09 19:14:45.074091,1457,11,20630,cash
2670,2022-04-16 21:58:52.289194,1219,40,16060,applepay
2671,2023-09-17 12:11:46.555970,610,48,2160,visa
2672,2021-03-29 06:00:40.324671,56,5,19650,applepay
2673,2022-10-15 23:29:46.459062,1245,12,18410,applepay
2674,2022-01-17 13:13:49.045427,1670,48,18600,cash
2675,2023-08-22 06:25:40.638999,664,10,2660,applepay
2676,2020-04-20 00:29:58.278132,1513,36,25950,visa
2677,2022-06-20 16:39:18.238870,828,20,2110,cash
2678,2021-09-05 09:26:15.276269,935,50,640,applepay
2679,2021-09-08 19:54:49.016081,1586,23,15040,mastercard
2680,2020-09-18 20:24:43.765370,149,25,16820,mastercard
2681,2023-11-26 22:50:17.287391,569,46,17550,cash
2682,2021-04-02 13:22:56.432957,724,30,20760,mastercard
2683,2021-06-18 20:48:34.554537,872,31,2220,visa
2684,2023-07-31 08:06:05.572007,19,21,5730,applepay
2685,2022-06-20 11:25:43.051466,870,29,12690,visa
2686,2023-04-08 07:00:52.882835,963,6,12440,applepay
2687,2020-03-04 14:59:27.101903,324,49,10180,applepay
2688,2021-03-12 02:49:09.473876,690,7,13570,mastercard
2689,2022-04-06 00:44:16.403782,1549,46,1120,applepay
2690,2021-03-03 17:19:58.786613,1857,3,8440,cash
2691,2021-03-15 02:35:29.914863,396,44,20760,mastercard
2692,2020-11-03 08:57:19.232950,966,15,14660,applepay
2693,2020-08-15 23:42:01.983218,1913,44,12840,applepay
2694,2020-11-04 20:38:31.930487,1492,39,17520,mastercard
2695,2021-09-16 19:11:07.214952,1912,45,18480,applepay
2696,2023-05-10 11:45:25.255037,1477,45,5500,cash
2697,2020-02-14 20:11:57.249055,1755,11,18750,mastercard
2698,2022-03-09 10:11:09.500714,1017,12,500,mastercard
2699,2022-11-04 03:34:01.921039,1329,10,820,mastercard
2700,2021-05-12 23:36:22.003216,465,28,3400,applepay
2701,2023-04-17 20:50:44.910970,1345,16,29580,applepay
2702,2020-04-08 16:25:01.273148,260,11,16030,visa
2703,2020-10-20 21:57:10.193042,301,29,7650,mastercard
2704,2021-09-16 19:29:55.522572,429,20,5480,applepay
2705,2020-08-12 13:31:29.972741,44,40,20900,applepay
2706,2022-03-09 06:48:27.772863,1035,46,18310,visa
2707,2020-05-09 06:59:28.696642,1122,46,690,cash
2708,2023-05-16 20:46:10.793982,631,40,21840,visa
2709,2022-09-29 08:06:23.822869,1983,32,580,mastercard
2710,2021-03-22 08:26:23.460092,257,45,8980,cash
2711,2021-02-28 19:08:02.233990,365,5,20740,mastercard
2712,2020-09-30 03:09:37.090970,1262,45,21500,visa
2713,2023-07-29 09:02:50.603821,1536,5,19230,mastercard
2714,2023-03-19 11:41:25.997581,1444,24,14010,applepay
2715,2021-07-08 16:01:03.637500,1165,36,17360,mastercard
2716,2021-08-01 20:25:22.249278,19,13,880,applepay
2717,2022-09-03 18:26:31.185902,1658,50,15760,visa
2718,2021-03-31 14:58:40.274749,917,35,4580,cash
2719,2023-03-25 17:57:10.011253,227,29,27790,cash
2720,2021-07-03 13:59:32.119342,917,23,11120,cash
2721,2021-09-17 23:31:36.819154,529,21,10580,mastercard
2722,2020-12-18 19:42:52.707372,348,40,20240,applepay
2723,2020-12-20 00:53:12.218382,1565,41,28870,visa
2724,2020-02-09 21:41:37.508048,1939,13,14630,applepay
2725,2023-04-18 06:11:21.014725,1440,26,22690,cash
2726,2023-09-24 20:09:37.480917,1504,1,20890,mastercard
2727,2022-11-29 20:58:12.213457,935,43,26840,visa
2728,2022-05-04 07:40:29.815019,1279,31,24520,applepay
2729,2021-03-12 22:49:06.178802,538,2,24790,cash
2730,2021-09-08 16:21:59.425960,1009,45,10590,applepay
2731,2020-01-12 06:09:57.848522,1651,50,23920,mastercard
2732,2023-10-17 11:30:23.149213,589,45,22150,applepay
2733,2023-12-01 05:15:12.377126,445,44,27390,cash
2734,2020-12-27 15:04:51.451098,159,32,19880,cash
2735,2022-10-31 04:53:49.326237,585,3,6980,applepay
2736,2022-02-23 10:48:31.693944,54,6,29380,applepay
2737,2023-06-01 09:14:53.683816,1964,21,6000,mastercard
2738,2021-09-06 22:45:56.708879,935,18,24330,mastercard
2739,2021-04-12 19:54:27.861514,155,22,22040,applepay
2740,2023-10-28 10:57:09.251760,396,27,9170,mastercard
2741,2023-01-31 10:27:34.760057,21,11,2230,mastercard
2742,2023-04-13 01:56:54.741339,819,18,510,visa
2743,2022-07-29 01:51:17.835840,1183,6,20080,cash
2744,2021-03-26 23:24:38.212754,1220,14,12970,applepay
2745,2021-09-05 12:46:21.926213,1372,47,3370,mastercard
2746,2022-01-14 15:12:14.105253,479,40,3380,applepay
2747,2021-02-21 15:21:13.828528,803,13,11310,applepay
2748,2020-08-18 19:43:25.842912,1200,2,12580,cash
2749,2023-02-23 05:12:04.611110,77,14,23030,cash
2750,2023-08-13 22:12:10.276896,1765,47,14610,cash
2751,2021-04-07 08:03:33.045777,1935,15,9100,cash
2752,2021-08-30 17:46:25.397732,736,49,19400,mastercard
2753,2021-06-29 00:30:34.149591,1092,34,9400,cash
2754,2020-08-07 02:24:44.559588,1447,2,17190,mastercard
2755,2020-11-25 08:07:44.314412,1630,43,5980,mastercard
2756,2020-12-23 04:32:48.208014,221,47,27850,mastercard
2757,2021-10-11 08:13:34.943529,1170,2,13420,cash
2758,2022-06-12 16:40:07.280330,1457,22,11220,visa
2759,2020-05-17 22:59:04.031387,1364,16,17790,applepay
2760,2021-11-27 06:12:51.712303,541,46,25980,applepay
2761,2020-01-19 08:02:05.566800,836,41,22020,mastercard
2762,2022-01-30 07:58:10.176140,107,33,24630,mastercard
2763,2021-02-16 02:46:27.388237,1768,40,4480,visa
2764,2023-12-18 19:05:21.781446,1168,37,22780,mastercard
2765,2021-08-21 11:44:48.630048,196,3,28730,mastercard
2766,2020-08-17 00:55:53.253873,1496,48,14960,visa
2767,2021-03-25 15:42:08.874662,619,16,8850,applepay
2768,2021-07-20 19:30:43.810755,126,17,21200,mastercard
2769,2021-08-28 07:02:02.987957,145,32,13290,visa
2770,2020-12-03 17:12:48.880462,1944,37,26650,visa
2771,2023-07-07 22:56:10.580730,237,38,9340,applepay
2772,2021-08-16 14:18:58.475387,197,6,20300,visa
2773,2023-12-26 11:05:38.635029,418,5,13110,cash
2774,2021-04-24 08:27:01.564531,1412,7,29400,visa
2775,2021-08-18 02:07:01.317199,1865,28,11360,applepay
2776,2021-06-25 21:06:57.680413,911,15,11780,mastercard
2777,2023-07-02 00:28:10.388475,687,33,19870,cash
2778,2021-08-30 19:21:18.571541,173,40,14490,visa
